"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20100101 ~ 20101231"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 영등포구"
"읍면동 : 여의도동"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","등기신청일자","거래유형","중개사소재지"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","107.58","201006","17","84,500","8","2005","의사당대로 127",""," ","-","-"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","126.75","201006","22","76,000","4","2005","의사당대로 127",""," ","-","-"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","126.75","201010","5","82,500","12","2005","의사당대로 127",""," ","-","-"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","147.8","201010","12","105,000","10","2005","의사당대로 127",""," ","-","-"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","126.75","201011","8","81,000","17","2005","의사당대로 127",""," ","-","-"
"서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","126.75","201012","6","81,800","10","2005","의사당대로 127",""," ","-","-"
"서울특별시 영등포구 여의도동","61-5","0061","0005","리버타워","234.02","201006","7","95,000","30","2000","63로 36",""," ","-","-"
"서울특별시 영등포구 여의도동","61-5","0061","0005","리버타워","234.02","201007","7","95,000","13","2000","63로 36",""," ","-","-"
"서울특별시 영등포구 여의도동","61-5","0061","0005","리버타워","234.02","201010","1","104,500","25","2000","63로 36",""," ","-","-"
"서울특별시 영등포구 여의도동","61-5","0061","0005","리버타워","233.56","201011","3","155,000","36","2000","63로 36",""," ","-","-"
"서울특별시 영등포구 여의도동","61-5","0061","0005","리버타워","234.02","201012","25","94,000","15","2000","63로 36",""," ","-","-"
"서울특별시 영등포구 여의도동","61","0061","0000","리첸시아","146.68","201001","26","135,000","12","2003","여의동로 213",""," ","-","-"
"서울특별시 영등포구 여의도동","61","0061","0000","리첸시아","147.71","201002","17","110,000","34","2003","여의동로 213",""," ","-","-"
"서울특별시 영등포구 여의도동","61","0061","0000","리첸시아","137.82","201005","1","137,500","23","2003","여의동로 213",""," ","-","-"
"서울특별시 영등포구 여의도동","61","0061","0000","리첸시아","147.71","201006","1","109,000","22","2003","여의동로 213",""," ","-","-"
"서울특별시 영등포구 여의도동","61","0061","0000","리첸시아","213.29","201007","22","210,000","39","2003","여의동로 213",""," ","-","-"
"서울특별시 영등포구 여의도동","61","0061","0000","리첸시아","111.03","201010","28","86,300","27","2003","여의동로 213",""," ","-","-"
"서울특별시 영등포구 여의도동","61","0061","0000","리첸시아","119.21","201011","16","100,000","35","2003","여의동로 213",""," ","-","-"
"서울특별시 영등포구 여의도동","30","0030","0000","목화","89.92","201001","9","89,000","6","1977","여의나루로 126",""," ","-","-"
"서울특별시 영등포구 여의도동","30","0030","0000","목화","49.75","201001","9","64,800","7","1977","여의나루로 126",""," ","-","-"
"서울특별시 영등포구 여의도동","30","0030","0000","목화","89.92","201001","25","92,000","12","1977","여의나루로 126",""," ","-","-"
"서울특별시 영등포구 여의도동","30","0030","0000","목화","89.26","201004","29","92,000","5","1977","여의나루로 126",""," ","-","-"
"서울특별시 영등포구 여의도동","30","0030","0000","목화","51.07","201006","4","58,500","7","1977","여의나루로 126",""," ","-","-"
"서울특별시 영등포구 여의도동","30","0030","0000","목화","89.92","201007","20","85,000","7","1977","여의나루로 126",""," ","-","-"
"서울특별시 영등포구 여의도동","30","0030","0000","목화","89.26","201010","25","80,000","5","1977","여의나루로 126",""," ","-","-"
"서울특별시 영등포구 여의도동","37","0037","0000","미성","114.48","201004","20","115,000","11","1978","의사당대로 110",""," ","-","-"
"서울특별시 영등포구 여의도동","37","0037","0000","미성","140.83","201010","19","121,000","7","1978","의사당대로 110",""," ","-","-"
"서울특별시 영등포구 여의도동","37","0037","0000","미성","101.29","201010","28","92,500","5","1978","의사당대로 110",""," ","-","-"
"서울특별시 영등포구 여의도동","37","0037","0000","미성","162.71","201011","7","140,000","7","1978","의사당대로 110",""," ","-","-"
"서울특별시 영등포구 여의도동","37","0037","0000","미성","101.29","201012","24","98,800","6","1978","의사당대로 110",""," ","-","-"
"서울특별시 영등포구 여의도동","30-2","0030","0002","삼부","135.8","201001","20","130,000","11","1975","국제금융로7길 27",""," ","-","-"
"서울특별시 영등포구 여의도동","30-2","0030","0002","삼부","92.13","201002","24","98,000","7","1975","국제금융로7길 27",""," ","-","-"
"서울특별시 영등포구 여의도동","30-2","0030","0002","삼부","135.8","201003","1","128,000","5","1975","국제금융로7길 27",""," ","-","-"
"서울특별시 영등포구 여의도동","30-2","0030","0002","삼부","92.13","201004","20","85,000","15","1975","국제금융로7길 27",""," ","-","-"
"서울특별시 영등포구 여의도동","30-2","0030","0002","삼부","92.13","201004","22","86,000","10","1975","국제금융로7길 27",""," ","-","-"
"서울특별시 영등포구 여의도동","30-2","0030","0002","삼부","92.13","201007","12","80,500","2","1975","국제금융로7길 27",""," ","-","-"
"서울특별시 영등포구 여의도동","30-2","0030","0002","삼부","175.8","201007","31","149,000","13","1975","국제금융로7길 27",""," ","-","-"
"서울특별시 영등포구 여의도동","30-2","0030","0002","삼부","135.8","201008","8","110,000","13","1975","국제금융로7길 27",""," ","-","-"
"서울특별시 영등포구 여의도동","30-2","0030","0002","삼부","175.8","201008","23","153,000","4","1975","국제금융로7길 27",""," ","-","-"
"서울특별시 영등포구 여의도동","30-2","0030","0002","삼부","146.68","201010","4","136,000","7","1975","국제금융로7길 27",""," ","-","-"
"서울특별시 영등포구 여의도동","30-2","0030","0002","삼부","92.13","201010","13","87,000","3","1975","국제금융로7길 27",""," ","-","-"
"서울특별시 영등포구 여의도동","30-2","0030","0002","삼부","146.68","201010","27","138,000","7","1975","국제금융로7길 27",""," ","-","-"
"서울특별시 영등포구 여의도동","30-2","0030","0002","삼부","77.69","201011","12","94,500","7","1975","국제금융로7길 27",""," ","-","-"
"서울특별시 영등포구 여의도동","51","0051","0000","삼익","122.78","201002","10","106,500","10","1974","국제금융로 109",""," ","-","-"
"서울특별시 영등포구 여의도동","51","0051","0000","삼익","123.27","201008","14","84,100","5","1974","국제금융로 109",""," ","-","-"
"서울특별시 영등포구 여의도동","51","0051","0000","삼익","123.27","201012","1","85,000","8","1974","국제금융로 109",""," ","-","-"
"서울특별시 영등포구 여의도동","51","0051","0000","삼익","123.27","201012","27","82,000","1","1974","국제금융로 109",""," ","-","-"
"서울특별시 영등포구 여의도동","51","0051","0000","삼익","123.27","201012","30","87,000","9","1974","국제금융로 109",""," ","-","-"
"서울특별시 영등포구 여의도동","21-1","0021","0001","서울","200.27","201002","25","235,000","3","1976","여의나루로 121",""," ","-","-"
"서울특별시 영등포구 여의도동","21-1","0021","0001","서울","200.27","201002","26","227,000","12","1976","여의나루로 121",""," ","-","-"
"서울특별시 영등포구 여의도동","21-1","0021","0001","서울","200.27","201006","30","210,500","2","1976","여의나루로 121",""," ","-","-"
"서울특별시 영등포구 여의도동","21-1","0021","0001","서울","139.31","201008","7","180,000","5","1976","여의나루로 121",""," ","-","-"
"서울특별시 영등포구 여의도동","21-1","0021","0001","서울","139.31","201012","27","168,000","1","1976","여의나루로 121",""," ","-","-"
"서울특별시 영등포구 여의도동","21-1","0021","0001","서울","139.31","201012","29","173,000","1","1976","여의나루로 121",""," ","-","-"
"서울특별시 영등포구 여의도동","32","0032","0000","수정","150.65","201002","4","123,000","9","1976","국제금융로7길 1",""," ","-","-"
"서울특별시 영등포구 여의도동","32","0032","0000","수정","150.65","201008","12","107,000","1","1976","국제금융로7길 1",""," ","-","-"
"서울특별시 영등포구 여의도동","32","0032","0000","수정","74.55","201008","14","62,500","15","1976","국제금융로7길 1",""," ","-","-"
"서울특별시 영등포구 여의도동","32","0032","0000","수정","74.55","201008","31","62,000","8","1976","국제금융로7길 1",""," ","-","-"
"서울특별시 영등포구 여의도동","32","0032","0000","수정","150.65","201009","17","115,000","9","1976","국제금융로7길 1",""," ","-","-"
"서울특별시 영등포구 여의도동","32","0032","0000","수정","74.55","201011","10","64,000","8","1976","국제금융로7길 1",""," ","-","-"
"서울특별시 영등포구 여의도동","32","0032","0000","수정","74.55","201011","13","65,500","5","1976","국제금융로7길 1",""," ","-","-"
"서울특별시 영등포구 여의도동","11-1","0011","0001","순복음(초원)","66.94","201007","8","45,000","7","1971","국회대로76가길 11",""," ","-","-"
"서울특별시 영등포구 여의도동","11-1","0011","0001","순복음(초원)","66.94","201011","26","44,700","5","1971","국회대로76가길 11",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","60.96","201001","8","70,500","2","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","156.99","201001","8","142,000","11","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","60.96","201001","16","74,500","7","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","118.12","201001","16","120,000","5","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","79.24","201001","16","88,300","10","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","118.12","201001","18","118,000","3","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","156.99","201001","19","145,000","2","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","60.96","201002","4","75,300","4","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","118.12","201002","11","116,000","7","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","79.24","201003","2","89,000","3","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","79.24","201003","9","89,700","10","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","156.99","201003","23","133,000","7","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","60.96","201005","3","73,000","5","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","79.24","201005","7","84,000","1","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","79.24","201005","27","73,000","10","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","79.24","201006","8","75,500","10","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","60.96","201006","8","62,500","13","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","118.12","201006","12","96,500","12","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","79.24","201007","1","71,000","1","1971","63로 45",""," ","-","-"
